Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 SS (dBm),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/02 10:48:30,1.74,38.14709,-122.25489,18.701,46.204,0.0,-59,2.947,0.958,0.403
2014/10/02 10:48:35,1.74,38.14804,-122.25474,19.685,48.260,0.0,-59,2.267,0.000,0.238
2014/10/02 10:48:40,1.79,38.14902,-122.25459,20.669,49.849,0.0,-59,2.258,0.958,0.430
2014/10/02 10:48:45,1.63,38.15002,-122.25443,21.654,50.893,0.0,-67,2.556,1.250,0.293
2014/10/02 10:48:50,1.95,38.15100,-122.25427,21.982,46.507,0.0,-67,2.214,0.958,0.604
2014/10/02 10:48:55,1.63,38.15182,-122.25413,20.669,36.956,0.0,-67,2.292,0.000,0.214
2014/10/02 10:49:00,1.42,38.15231,-122.25405,20.997,12.413,0.0,-67,3.333,0.958,0.253
2014/10/02 10:49:05,1.75,38.15236,-122.25404,21.982,0.025,0.0,-67,3.081,0.625,0.331
2014/10/02 10:49:10,1.42,38.15236,-122.25404,21.982,0.070,0.0,-67,2.819,0.000,0.331
2014/10/02 10:49:15,1.42,38.15236,-122.25404,22.310,0.055,0.0,-81,2.889,0.958,0.187
2014/10/02 10:49:20,1.42,38.15246,-122.25403,21.982,9.922,0.0,-81,2.289,0.625,0.490
2014/10/02 10:49:25,1.42,38.15269,-122.25399,23.294,12.507,0.0,-81,2.256,0.958,1.805
2014/10/02 10:49:30,1.47,38.15308,-122.25393,23.294,25.614,0.0,-81,2.630,0.958,0.630
2014/10/02 10:49:35,1.47,38.15370,-122.25383,23.622,34.172,0.0,-81,2.714,0.000,0.409
2014/10/02 10:49:40,1.75,38.15444,-122.25371,24.934,38.846,0.0,-81,1.911,0.958,0.226
2014/10/02 10:49:45,1.43,38.15519,-122.25359,25.919,38.262,0.0,-81,2.089,0.625,0.275
2014/10/02 10:49:50,1.43,38.15601,-122.25349,26.903,41.991,0.0,-81,2.800,1.000,0.230
2014/10/02 10:49:55,1.56,38.15685,-122.25342,28.871,42.086,0.0,-81,3.106,0.000,0.159
2014/10/02 10:50:00,1.43,38.15769,-122.25336,29.199,42.543,0.0,-81,2.972,0.625,0.390
2014/10/02 10:50:05,1.43,38.15859,-122.25329,29.528,46.650,0.0,-81,2.442,0.958,0.396
2014/10/02 10:50:10,1.43,38.15955,-122.25322,29.856,49.027,0.0,-81,2.247,1.000,0.526
2014/10/02 10:50:15,1.43,38.16052,-122.25315,29.199,46.234,0.0,-81,0.669,0.000,0.000
2014/10/02 10:50:20,1.43,38.16140,-122.25308,29.528,43.588,0.0,-81,0.250,0.000,0.000
2014/10/02 10:50:25,1.75,38.16226,-122.25302,31.168,42.251,0.0,-81,0.503,0.292,8.410
2014/10/02 10:50:30,1.43,38.16308,-122.25296,33.465,39.575,0.0,-81,0.475,0.000,2.253
2014/10/02 10:50:35,1.43,38.16388,-122.25290,37.073,38.933,0.0,-81,1.072,0.333,3.411
2014/10/02 10:50:40,1.43,38.16456,-122.25284,39.042,27.374,0.0,-81,1.764,0.667,0.397
2014/10/02 10:50:45,1.43,38.16494,-122.25282,40.682,12.228,0.0,-81,1.267,0.000,1.150
2014/10/02 10:50:50,2.48,38.16502,-122.25281,43.307,1.419,0.0,-69,2.692,0.333,0.259
2014/10/02 10:50:55,1.43,38.16502,-122.25281,45.604,0.034,0.0,-69,3.061,0.625,0.202
2014/10/02 10:51:00,1.43,38.16502,-122.25281,48.228,0.037,0.0,-69,2.816,0.000,0.190
2014/10/02 10:51:05,1.43,38.16502,-122.25280,50.197,0.079,0.0,-69,2.481,0.958,0.269
2014/10/02 10:51:10,1.43,38.16501,-122.25280,50.525,0.041,0.0,-69,2.444,0.958,0.280
2014/10/02 10:51:15,2.2,38.16501,-122.25280,50.525,0.051,0.0,-69,2.514,0.958,0.329
2014/10/02 10:51:20,1.43,38.16502,-122.25281,49.213,0.009,0.0,-65,0.000,1.292,0.567
2014/10/02 10:51:25,1.43,38.16502,-122.25281,48.556,0.078,0.0,-65,2.586,0.958,0.629
2014/10/02 10:51:30,1.43,38.16502,-122.25281,48.228,0.041,0.0,-65,2.611,0.000,0.409
2014/10/02 10:51:35,1.43,38.16502,-122.25281,48.556,0.073,0.0,-65,2.556,1.292,0.278
2014/10/02 10:51:40,1.43,38.16501,-122.25281,49.213,0.008,0.0,-65,2.761,0.625,0.229
2014/10/02 10:51:45,1.43,38.16501,-122.25281,49.869,0.049,0.0,-65,2.736,0.000,0.437
2014/10/02 10:51:50,1.43,38.16501,-122.25281,51.837,0.081,0.0,-63,2.705,0.958,0.180
2014/10/02 10:51:55,1.43,38.16501,-122.25280,53.806,0.028,0.0,-63,2.870,0.958,0.508
2014/10/02 10:52:00,1.43,38.16501,-122.25280,55.118,0.055,0.0,-63,2.169,0.958,0.195
2014/10/02 10:52:05,1.43,38.16502,-122.25280,56.430,0.856,0.0,-63,2.311,1.250,0.761
2014/10/02 10:52:10,1.43,38.16520,-122.25279,54.790,17.947,0.0,-63,2.547,1.000,0.946
2014/10/02 10:52:15,1.43,38.16566,-122.25276,56.759,27.848,0.0,-63,1.997,0.000,0.186
2014/10/02 10:52:20,1.47,38.16632,-122.25272,56.102,34.202,0.0,-59,2.455,0.625,0.209
2014/10/02 10:52:25,1.75,38.16707,-122.25272,57.415,39.721,0.0,-59,3.189,0.333,0.190
2014/10/02 10:52:30,1.75,38.16789,-122.25277,57.743,41.161,0.0,-59,3.267,0.000,0.481
2014/10/02 10:52:35,1.75,38.16873,-122.25290,57.743,43.403,0.0,-59,2.064,0.625,0.354
2014/10/02 10:52:40,1.76,38.16962,-122.25305,57.743,44.787,0.0,-59,2.689,1.250,0.217
2014/10/02 10:52:45,1.43,38.17053,-122.25320,57.415,46.595,0.0,-59,3.150,1.250,0.543
2014/10/02 10:52:50,1.43,38.17149,-122.25336,59.055,49.193,0.0,-59,2.508,0.000,0.222
2014/10/02 10:52:55,1.43,38.17249,-122.25353,60.367,51.167,0.0,-73,2.581,0.958,0.271
2014/10/02 10:53:00,1.43,38.17353,-122.25371,62.336,53.119,0.0,-73,2.658,0.000,0.857
2014/10/02 10:53:05,1.43,38.17462,-122.25388,62.664,55.891,0.0,-73,1.108,0.667,1.229
2014/10/02 10:53:10,1.56,38.17573,-122.25407,60.039,55.139,0.0,-73,1.081,0.000,0.654
2014/10/02 10:53:15,1.43,38.17681,-122.25426,59.055,52.999,0.0,-73,0.917,0.000,1.912
2014/10/02 10:53:20,1.43,38.17783,-122.25442,57.087,49.773,0.0,-73,0.000,0.625,0.471
2014/10/02 10:53:25,1.43,38.17879,-122.25457,56.102,46.275,0.0,-77,0.000,1.000,0.297
2014/10/02 10:53:30,1.43,38.17958,-122.25471,55.774,25.487,0.0,-77,0.000,0.625,1.161
2014/10/02 10:53:35,1.43,38.17996,-122.25477,55.446,17.120,0.0,-77,0.003,0.917,1.762
2014/10/02 10:53:40,1.43,38.18039,-122.25485,55.774,26.670,0.0,-77,1.839,0.000,3.181
2014/10/02 10:53:45,1.43,38.18105,-122.25496,55.774,37.381,0.0,-77,1.575,1.125,2.439
2014/10/02 10:53:50,1.43,38.18186,-122.25508,56.102,43.075,0.0,-77,1.241,0.667,1.624
2014/10/02 10:53:55,1.43,38.18278,-122.25517,56.102,47.168,0.0,-75,2.345,0.708,0.214
2014/10/02 10:54:00,1.43,38.18374,-122.25521,56.102,48.299,0.0,-75,2.672,0.708,0.354
2014/10/02 10:54:05,1.43,38.18472,-122.25520,56.430,48.355,0.0,-75,2.047,0.000,0.254
2014/10/02 10:54:10,1.43,38.18571,-122.25520,62.664,50.208,0.0,-75,0.553,0.667,0.238
2014/10/02 10:54:15,1.44,38.18674,-122.25522,73.819,52.320,0.0,-75,1.536,1.375,0.851
2014/10/02 10:54:20,1.44,38.18782,-122.25528,81.365,53.501,0.0,-75,1.947,1.042,3.330
2014/10/02 10:54:25,1.44,38.18889,-122.25536,83.661,53.267,0.0,-65,2.753,1.208,3.113
2014/10/02 10:54:30,1.44,38.18991,-122.25544,82.349,50.701,0.0,-65,3.075,0.000,1.535
2014/10/02 10:54:35,1.44,38.19094,-122.25553,80.052,51.918,0.0,-65,3.667,0.000,0.173
2014/10/02 10:54:40,1.44,38.19199,-122.25563,73.163,52.951,0.0,-65,3.750,0.125,0.243
2014/10/02 10:54:45,1.44,38.19304,-122.25577,63.976,53.022,0.0,-65,2.914,1.292,0.710
2014/10/02 10:54:50,1.44,38.19411,-122.25592,59.383,53.838,0.0,-65,2.594,1.042,0.981
2014/10/02 10:54:55,1.44,38.19519,-122.25606,59.055,54.656,0.0,-65,2.769,0.833,0.959
2014/10/02 10:55:00,1.44,38.19630,-122.25613,58.399,54.824,0.0,-65,2.869,1.125,0.695
2014/10/02 10:55:05,1.44,38.19740,-122.25615,56.430,55.126,0.0,-65,2.850,0.833,0.399
2014/10/02 10:55:10,1.44,38.19853,-122.25613,51.509,57.307,0.0,-65,2.295,0.875,0.302
2014/10/02 10:55:15,1.44,38.19970,-122.25612,50.197,59.350,0.0,-65,2.189,1.333,1.561
2014/10/02 10:55:20,1.44,38.20093,-122.25609,50.197,61.542,0.0,-65,2.525,0.000,0.000
2014/10/02 10:55:25,1.44,38.20218,-122.25608,53.150,62.213,0.0,-65,2.603,1.458,0.523
2014/10/02 10:55:30,1.44,38.20341,-122.25607,61.680,60.912,0.0,-67,3.278,1.083,0.243
2014/10/02 10:55:35,1.44,38.20456,-122.25606,70.538,52.982,0.0,-67,2.956,1.125,0.351
2014/10/02 10:55:40,1.76,38.20557,-122.25605,77.100,46.896,0.0,-67,2.664,1.083,0.870
2014/10/02 10:55:45,1.76,38.20629,-122.25603,77.756,26.369,0.0,-67,2.994,0.000,0.730
2014/10/02 10:55:50,1.44,38.20670,-122.25603,76.115,15.202,0.0,-67,3.014,1.083,0.949
2014/10/02 10:55:55,1.44,38.20680,-122.25603,77.756,0.297,0.0,-67,1.819,1.125,1.430
2014/10/02 10:56:00,1.44,38.20679,-122.25603,79.396,0.046,0.0,-67,2.539,1.083,1.578
2014/10/02 10:56:05,1.44,38.20679,-122.25602,81.365,0.202,0.0,-67,0.000,1.125,0.583
2014/10/02 10:56:10,1.44,38.20686,-122.25603,81.365,10.148,0.0,-67,2.964,1.083,0.903
2014/10/02 10:56:15,1.44,38.20723,-122.25604,80.381,24.247,0.0,-67,1.917,0.750,1.311
2014/10/02 10:56:20,1.44,38.20779,-122.25607,79.396,30.609,0.0,-67,2.508,0.000,0.578
2014/10/02 10:56:25,1.44,38.20847,-122.25611,78.412,36.827,0.0,-67,2.761,1.458,0.604
2014/10/02 10:56:30,1.44,38.20927,-122.25615,76.444,41.118,0.0,-65,1.819,0.750,1.807
2014/10/02 10:56:35,1.44,38.21014,-122.25620,74.475,45.081,0.0,-65,2.172,0.708,1.863
2014/10/02 10:56:40,1.77,38.21110,-122.25626,74.803,49.659,0.0,-65,2.597,0.750,2.554
2014/10/02 10:56:45,1.44,38.21214,-122.25633,76.115,54.074,0.0,-65,2.642,0.000,1.747
2014/10/02 10:56:50,1.44,38.21328,-122.25645,74.147,58.793,0.0,-65,2.447,1.167,1.578
2014/10/02 10:56:55,1.44,38.21449,-122.25665,74.147,62.806,0.0,-65,2.467,1.083,1.303
2014/10/02 10:57:00,1.44,38.21578,-122.25686,78.084,65.333,0.0,-65,1.375,1.500,1.154
2014/10/02 10:57:05,1.57,38.21710,-122.25707,82.349,66.484,0.0,-85,2.017,0.000,2.083
2014/10/02 10:57:10,1.44,38.21840,-122.25728,83.661,62.762,0.0,-85,2.636,1.125,2.254
2014/10/02 10:57:15,1.44,38.21955,-122.25746,83.005,52.435,0.0,-85,2.992,1.125,0.561
2014/10/02 10:57:20,1.44,38.22047,-122.25758,79.396,41.213,0.0,-85,2.492,1.167,0.506
2014/10/02 10:57:25,1.44,38.22116,-122.25764,76.772,28.054,0.0,-85,2.494,1.125,0.594
2014/10/02 10:57:30,1.44,38.22156,-122.25768,75.787,13.531,0.0,-85,3.014,0.000,0.274
2014/10/02 10:57:35,1.44,38.22166,-122.25769,75.787,0.065,0.0,-83,2.678,1.500,0.695
2014/10/02 10:57:40,1.44,38.22166,-122.25769,75.787,0.021,0.0,-83,2.558,0.792,0.975
2014/10/02 10:57:45,1.44,38.22166,-122.25769,75.787,0.055,0.0,-83,2.661,1.125,0.542
2014/10/02 10:57:50,1.44,38.22166,-122.25769,76.444,0.114,0.0,-83,2.936,0.000,0.557
2014/10/02 10:57:55,1.44,38.22167,-122.25769,76.115,0.780,0.0,-83,2.567,1.500,0.770
2014/10/02 10:58:00,1.44,38.22174,-122.25770,76.115,9.345,0.0,-83,2.775,1.125,0.570
2014/10/02 10:58:05,1.44,38.22212,-122.25774,74.475,25.301,0.0,-85,2.561,0.000,0.307
2014/10/02 10:58:10,1.44,38.22273,-122.25780,72.178,33.008,0.0,-85,2.667,1.167,0.670
2014/10/02 10:58:15,1.44,38.22344,-122.25785,68.898,37.327,0.0,-85,2.753,1.125,0.222
2014/10/02 10:58:20,1.44,38.22418,-122.25791,65.945,36.981,0.0,-85,3.100,1.167,0.208
2014/10/02 10:58:25,1.44,38.22495,-122.25798,62.664,39.752,0.0,-85,1.725,0.000,3.327
2014/10/02 10:58:30,1.44,38.22579,-122.25805,58.727,42.684,0.0,-85,0.223,0.000,0.000
2014/10/02 10:58:35,1.51,38.22662,-122.25812,54.790,41.109,0.0,-83,0.083,0.000,6.095
2014/10/02 10:58:40,1.44,38.22748,-122.25819,51.509,44.646,0.0,-83,0.108,0.000,0.000
2014/10/02 10:58:45,1.44,38.22844,-122.25826,50.853,49.718,0.0,-83,0.000,0.000,8.723
2014/10/02 10:58:50,1.44,38.22949,-122.25835,53.150,54.551,0.0,-83,0.183,0.000,0.711
2014/10/02 10:58:55,1.44,38.23062,-122.25850,57.415,58.358,0.0,-83,0.662,0.000,1.518
2014/10/02 10:59:00,1.44,38.23179,-122.25886,61.680,61.262,0.0,-83,2.163,0.042,0.221
2014/10/02 10:59:05,1.44,38.23294,-122.25947,62.664,62.347,0.0,-87,2.164,0.667,0.436
2014/10/02 10:59:10,1.44,38.23400,-122.26027,62.664,60.193,0.0,-87,2.353,0.333,0.810
2014/10/02 10:59:15,1.44,38.23495,-122.26128,62.664,62.932,0.0,-87,0.853,0.833,0.390
2014/10/02 10:59:20,1.78,38.23586,-122.26235,62.336,59.908,0.0,-87,2.105,1.375,0.708
2014/10/02 10:59:25,1.78,38.23667,-122.26329,62.336,51.081,0.0,-87,2.350,0.833,0.986
2014/10/02 10:59:30,1.78,38.23741,-122.26417,63.976,51.296,0.0,-87,2.747,0.000,0.687
2014/10/02 10:59:35,1.78,38.23819,-122.26507,64.633,51.941,0.0,-87,2.923,1.125,0.309
2014/10/02 10:59:40,1.78,38.23894,-122.26596,64.304,51.348,0.0,-85,2.508,1.083,0.928
2014/10/02 10:59:45,1.45,38.23970,-122.26684,62.664,50.852,0.0,-85,2.583,0.625,0.282
2014/10/02 10:59:50,1.45,38.24044,-122.26771,62.008,50.121,0.0,-85,2.319,0.250,0.934
2014/10/02 10:59:55,1.45,38.24112,-122.26861,62.336,48.075,0.0,-85,1.864,0.417,0.514
2014/10/02 11:00:00,1.45,38.24170,-122.26956,66.929,46.565,0.0,-85,2.128,0.625,0.269
2014/10/02 11:00:05,1.45,38.24219,-122.27062,73.819,49.912,0.0,-85,2.222,0.000,0.361
2014/10/02 11:00:10,1.45,38.24261,-122.27182,80.709,53.578,0.0,-85,2.050,0.625,0.450
2014/10/02 11:00:15,1.45,38.24291,-122.27318,86.614,56.869,0.0,-85,1.350,0.417,0.429
2014/10/02 11:00:20,1.45,38.24307,-122.27463,93.176,57.119,0.0,-85,1.027,0.250,0.229
2014/10/02 11:00:25,1.45,38.24313,-122.27598,98.753,50.236,0.0,-85,1.331,0.583,1.779
2014/10/02 11:00:30,1.45,38.24318,-122.27723,103.675,48.199,0.0,-85,1.036,0.917,0.867
2014/10/02 11:00:35,1.45,38.24322,-122.27847,107.283,49.926,0.0,-85,1.272,1.083,0.651
2014/10/02 11:00:40,1.45,38.24328,-122.27979,112.861,53.680,0.0,-65,2.142,1.000,1.331
2014/10/02 11:00:45,1.45,38.24338,-122.28119,119.094,56.191,0.0,-65,2.178,0.875,0.311
2014/10/02 11:00:50,1.45,38.24352,-122.28264,124.016,57.897,0.0,-65,2.917,0.625,0.235
2014/10/02 11:00:55,1.45,38.24370,-122.28411,124.672,58.737,0.0,-65,2.489,0.000,0.230
2014/10/02 11:01:00,1.45,38.24392,-122.28560,121.391,59.823,0.0,-65,2.581,0.625,0.707
2014/10/02 11:01:05,1.45,38.24420,-122.28708,110.892,60.226,0.0,-65,2.542,0.875,0.787
2014/10/02 11:01:10,1.45,38.24454,-122.28859,94.816,62.225,0.0,-69,2.886,1.167,0.729
2014/10/02 11:01:15,1.45,38.24494,-122.29012,72.507,63.514,0.0,-69,2.183,0.750,0.379
2014/10/02 11:01:20,1.45,38.24540,-122.29164,47.572,64.218,0.0,-69,2.231,0.875,0.175
2014/10/02 11:01:25,1.45,38.24589,-122.29316,27.887,65.743,0.0,-69,2.331,0.000,0.700
2014/10/02 11:01:30,1.45,38.24641,-122.29473,14.436,67.669,0.0,-69,1.494,0.667,1.579
2014/10/02 11:01:35,1.45,38.24693,-122.29634,11.811,68.163,0.0,-69,0.336,0.000,1.583
2014/10/02 11:01:40,1.45,38.24746,-122.29794,12.139,67.606,0.0,-69,0.340,0.250,0.296
2014/10/02 11:01:45,1.45,38.24813,-122.29939,12.795,63.609,0.0,-79,1.419,0.625,1.178
2014/10/02 11:01:50,1.49,38.24896,-122.30061,14.108,62.954,0.0,-79,1.030,0.500,1.745
2014/10/02 11:01:55,1.45,38.24993,-122.30163,14.108,61.513,0.0,-79,0.656,0.000,0.000
2014/10/02 11:02:00,1.45,38.25096,-122.30240,12.139,59.913,0.0,-79,0.089,0.000,4.700
2014/10/02 11:02:05,1.99,38.25211,-122.30296,10.827,62.610,0.0,-79,0.000,0.000,0.000
2014/10/02 11:02:10,1.45,38.25333,-122.30330,9.843,58.819,0.0,-79,0.117,0.000,0.375
2014/10/02 11:02:15,1.45,38.25442,-122.30340,8.530,51.647,0.0,-89,0.967,0.000,2.499
2014/10/02 11:02:20,1.45,38.25536,-122.30333,7.874,44.574,0.0,-89,0.467,0.000,0.786
2014/10/02 11:02:25,1.45,38.25628,-122.30313,9.186,48.061,0.0,-89,1.042,0.000,1.258
2014/10/02 11:02:30,1.45,38.25722,-122.30278,11.483,49.483,0.0,-89,0.881,0.042,1.203
2014/10/02 11:02:35,1.45,38.25816,-122.30226,13.123,52.694,0.0,-89,0.936,0.250,0.214
2014/10/02 11:02:40,1.45,38.25911,-122.30155,12.795,56.800,0.0,-89,1.242,0.250,1.651
2014/10/02 11:02:45,1.45,38.26008,-122.30074,12.139,57.969,0.0,-91,0.864,0.708,0.203
2014/10/02 11:02:51,1.45,38.26112,-122.30001,13.451,60.629,0.0,-91,1.072,0.000,2.837
2014/10/02 11:02:56,1.45,38.26254,-122.29936,14.764,64.356,0.0,-91,0.420,0.167,0.476
2014/10/02 11:03:01,2.0,38.26386,-122.29908,13.451,68.255,0.0,-91,0.341,0.167,0.301
2014/10/02 11:03:06,1.79,38.26523,-122.29891,9.186,68.338,0.0,-91,0.517,0.250,2.446
2014/10/02 11:03:11,1.79,38.26655,-122.29872,4.921,62.842,0.0,-91,0.272,0.375,0.000
2014/10/02 11:03:16,1.83,38.26779,-122.29858,3.937,62.847,0.0,-77,0.094,0.125,4.745
2014/10/02 11:03:21,1.83,38.26909,-122.29849,4.265,65.739,0.0,-77,1.233,0.000,0.730
2014/10/02 11:03:26,1.83,38.27041,-122.29845,8.202,65.899,0.0,-77,1.815,1.000,1.261
2014/10/02 11:03:31,1.79,38.27170,-122.29848,11.155,64.587,0.0,-77,1.643,1.000,0.811
2014/10/02 11:03:36,1.79,38.27300,-122.29856,12.139,64.533,0.0,-77,2.131,1.208,0.902
2014/10/02 11:03:41,1.79,38.27428,-122.29870,13.780,63.419,0.0,-77,2.247,1.000,0.418
2014/10/02 11:03:46,1.79,38.27554,-122.29890,15.420,63.494,0.0,-77,2.083,0.917,0.350
2014/10/02 11:03:51,1.79,38.27678,-122.29915,18.373,60.920,0.0,-83,1.608,0.833,0.939
2014/10/02 11:03:56,1.79,38.27798,-122.29944,18.373,60.688,0.0,-83,2.025,1.167,0.317
2014/10/02 11:04:01,1.79,38.27920,-122.29974,17.717,61.296,0.0,-83,1.503,0.000,2.233
2014/10/02 11:04:06,1.79,38.28041,-122.30000,20.669,61.345,0.0,-83,0.614,0.833,0.496
2014/10/02 11:04:11,1.79,38.28161,-122.30018,24.278,59.278,0.0,-83,1.336,0.833,0.674
2014/10/02 11:04:16,1.79,38.28281,-122.30030,24.934,61.321,0.0,-83,1.794,1.042,1.375
2014/10/02 11:04:21,1.8,38.28407,-122.30037,16.732,63.007,0.0,-75,1.161,1.458,2.566
2014/10/02 11:04:26,1.8,38.28530,-122.30047,13.451,61.116,0.0,-75,1.397,0.958,2.634
2014/10/02 11:04:31,1.8,38.28649,-122.30068,16.076,58.114,0.0,-75,1.289,0.000,0.947
2014/10/02 11:04:36,1.8,38.28760,-122.30096,18.373,53.937,0.0,-75,1.083,1.250,0.545
2014/10/02 11:04:41,1.83,38.28863,-122.30122,16.732,52.826,0.0,-75,0.994,0.000,0.867
2014/10/02 11:04:46,1.83,38.28967,-122.30150,15.748,53.596,0.0,-75,0.811,0.875,1.179
2014/10/02 11:04:51,1.8,38.29075,-122.30178,16.732,55.152,0.0,-87,0.000,0.000,1.143
2014/10/02 11:04:56,1.8,38.29182,-122.30200,20.669,53.363,0.0,-87,0.000,0.417,3.676
2014/10/02 11:05:01,1.8,38.29289,-122.30205,23.950,52.774,0.0,-87,0.000,0.833,0.490
2014/10/02 11:05:06,1.8,38.29394,-122.30193,28.215,52.293,0.0,-87,0.000,0.000,1.147
2014/10/02 11:05:11,1.8,38.29496,-122.30176,35.761,50.323,0.0,-87,0.000,1.250,0.938
2014/10/02 11:05:16,2.01,38.29598,-122.30165,39.370,51.119,0.0,-87,0.006,1.292,0.646
2014/10/02 11:05:21,1.99,38.29704,-122.30180,43.307,55.084,0.0,-51,1.431,0.833,1.150
2014/10/02 11:05:26,1.8,38.29816,-122.30211,40.026,58.092,0.0,-51,1.386,1.250,1.818
2014/10/02 11:05:31,1.8,38.29929,-122.30243,38.386,57.515,0.0,-51,1.442,0.000,1.891
2014/10/02 11:05:36,1.8,38.30039,-122.30275,40.354,56.930,0.0,-51,0.839,1.292,1.215
2014/10/02 11:05:41,1.8,38.30153,-122.30309,39.698,59.344,0.0,-51,0.989,0.875,0.974
2014/10/02 11:05:46,1.8,38.30274,-122.30344,38.386,62.451,0.0,-51,1.169,1.250,0.489
2014/10/02 11:05:51,1.8,38.30398,-122.30380,38.386,64.270,0.0,-51,0.431,1.292,1.850
2014/10/02 11:05:56,1.8,38.30526,-122.30417,40.354,64.404,0.0,-87,0.595,0.833,2.461
2014/10/02 11:06:01,1.8,38.30647,-122.30453,41.010,59.876,0.0,-87,0.888,1.292,0.886
2014/10/02 11:06:06,1.8,38.30761,-122.30485,41.339,58.741,0.0,-87,0.686,0.000,0.000
2014/10/02 11:06:11,1.8,38.30878,-122.30519,41.667,59.880,0.0,-87,0.349,0.833,3.482
2014/10/02 11:06:16,1.8,38.30992,-122.30554,45.932,57.093,0.0,-87,0.922,0.833,0.998
2014/10/02 11:06:21,1.8,38.31102,-122.30586,49.541,54.463,0.0,-87,1.103,1.458,0.942
2014/10/02 11:06:26,2.0,38.31207,-122.30617,50.853,54.372,0.0,-87,0.786,1.250,2.450
2014/10/02 11:06:31,1.8,38.31315,-122.30648,49.541,54.420,0.0,-87,0.914,0.000,2.727
2014/10/02 11:06:36,1.8,38.31418,-122.30677,45.604,50.363,0.0,-87,1.039,1.292,0.000
2014/10/02 11:06:41,1.8,38.31515,-122.30702,47.572,50.026,0.0,-87,0.820,1.875,3.682
2014/10/02 11:06:46,1.8,38.31613,-122.30720,46.588,48.335,0.0,-87,0.614,0.000,0.000
2014/10/02 11:06:51,1.8,38.31706,-122.30720,45.932,45.140,0.0,-87,0.703,1.917,6.360
2014/10/02 11:06:56,2.0,38.31795,-122.30712,39.698,44.664,0.0,-51,0.910,0.792,2.479
2014/10/02 11:07:01,2.02,38.31884,-122.30711,35.761,43.764,0.0,-51,1.564,0.000,3.050
2014/10/02 11:07:06,1.81,38.31971,-122.30727,35.761,42.108,0.0,-51,0.679,1.958,2.697
2014/10/02 11:07:11,1.81,38.32040,-122.30754,51.181,29.318,0.0,-51,0.540,0.000,2.442
2014/10/02 11:07:16,1.81,38.32075,-122.30769,58.071,12.561,0.0,-51,0.728,2.042,3.151
2014/10/02 11:07:21,1.81,38.32103,-122.30781,63.320,17.439,0.0,-51,1.012,1.583,0.000
2014/10/02 11:07:26,1.81,38.32128,-122.30792,65.945,10.958,0.0,-51,1.348,0.000,3.219
2014/10/02 11:07:31,1.81,38.32139,-122.30820,67.585,18.370,0.0,-51,1.075,1.542,0.000
2014/10/02 11:07:36,1.81,38.32129,-122.30867,71.522,15.073,0.0,-51,0.868,0.000,6.902
2014/10/02 11:07:41,1.81,38.32126,-122.30881,77.428,0.311,0.0,-51,1.496,1.583,2.727
2014/10/02 11:07:46,1.81,38.32125,-122.30880,85.302,0.045,0.0,-51,1.331,1.542,0.000
2014/10/02 11:07:51,1.81,38.32124,-122.30880,88.583,0.030,0.0,-51,1.673,0.000,6.189
2014/10/02 11:07:56,1.81,38.32124,-122.30879,91.535,0.063,0.0,-51,1.231,1.583,3.239
2014/10/02 11:08:01,1.81,38.32124,-122.30879,94.160,0.081,0.0,-59,1.735,1.583,0.000
2014/10/02 11:08:06,1.81,38.32124,-122.30879,95.144,0.016,0.0,-59,1.994,0.000,5.126
2014/10/02 11:08:11,1.81,38.32124,-122.30879,94.160,0.029,0.0,-59,1.294,1.583,3.939
2014/10/02 11:08:16,1.81,38.32124,-122.30879,92.192,0.119,0.0,-59,1.161,0.000,4.539
2014/10/02 11:08:21,1.81,38.32124,-122.30879,89.895,0.070,0.0,-59,1.152,1.583,0.000
2014/10/02 11:08:26,1.81,38.32125,-122.30879,88.255,0.038,0.0,-59,0.725,1.542,3.591
2014/10/02 11:08:31,1.81,38.32125,-122.30879,88.583,0.062,0.0,-63,0.845,0.000,3.542
2014/10/02 11:08:36,1.81,38.32125,-122.30880,89.567,0.031,0.0,-63,0.986,1.583,3.718
2014/10/02 11:08:41,1.81,38.32125,-122.30880,89.567,0.053,0.0,-63,0.924,1.583,0.000
2014/10/02 11:08:46,1.81,38.32124,-122.30880,92.520,0.166,0.0,-63,1.449,0.000,4.370
2014/10/02 11:08:51,1.81,38.32112,-122.30895,88.911,15.804,0.0,-63,0.931,1.625,4.982
2014/10/02 11:08:56,1.81,38.32075,-122.30868,74.803,29.718,0.0,-63,1.313,1.625,0.000
2014/10/02 11:09:01,2.03,38.32012,-122.30821,52.165,41.549,0.0,-63,1.034,0.000,2.436
2014/10/02 11:09:06,1.89,38.31925,-122.30780,30.512,50.404,0.0,-63,1.074,1.667,4.583
2014/10/02 11:09:11,1.89,38.31826,-122.30765,14.108,52.782,0.0,-63,1.958,0.000,3.297
2014/10/02 11:09:16,1.89,38.31723,-122.30754,15.748,53.706,0.0,-63,2.197,1.625,1.842
2014/10/02 11:09:21,2.93,38.31611,-122.30746,22.638,58.871,0.0,-63,1.744,0.958,2.895
2014/10/02 11:09:26,2.93,38.31488,-122.30720,24.278,63.692,0.0,-63,0.953,0.833,1.331
